recipe_id	date	edit_date	seo_keywords	seo_desc	rname	image	video	videostart	time_ready	yields	summary	ingredients	directions	leftovers	calories	calories_fat	total_fat	saturated_fat	trans_fat	cholesterol	sodium	carb	fiber	sugar	protein	published	ordering
935	1/31/2011 08:20	5/22/2012 05:09	Carrot and Potato	Carrot and Potato	Asiago Carrot and Potato Au Gratin	http://www.orberacoach.ca/administrator/components/com_recipe/images/935.jpg		0	20 minutes	6	"Here's a twist on double stuffed potatoes with a lot less calories. If you have to sneak vegetables into your meals, the carrots blend right in. Asiago cheese is a hard cheese made from cow's milk. You can find it in chunks or already grated next to the Parmesan cheese. It has a distinct flavor and it may be too sharply flavor for your kids so you can substitute Parmesan cheese for it."	%3Cul%3E%3Cli%3E2+medium+carrots%2C+cut+into+quarters%3C%2Fli%3E%3Cli%3E2+medium+red+potatoes%2C+cut+into+quarters%3C%2Fli%3E%3Cli%3E1+egg%3C%2Fli%3E%3Cli%3E%26frac14%3B+cup+%2850+mL%29+grated+Asiago+cheese%2C+divided%3C%2Fli%3E%3Cli%3E1+tbsp+%2815+mL%29+butter%3C%2Fli%3E%3Cli%3E1+tbsp+%2815+mL%29+fat+free+sour+cream%3C%2Fli%3E%3Cli%3E%26frac14%3B+tsp+%281+mL%29+Dijon+mustard%3C%2Fli%3E%3Cli%3E%26frac12%3B+tsp+%282+mL%29+salt%3C%2Fli%3E%3Cli%3E%26%238539%3B+tsp+cayenne+pepper%3C%2Fli%3E%3Cli%3ENonstick+cooking+spray%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3EPlaced+quartered+potatoes+and+carrots+into+a+large+pot%26nbsp%3B+and+cover+with+cold+water.%26nbsp%3B+Bring+to+a+boil+and+cook+the+potatoes+and+carrots+until+tender%2C+about+15+minutes+depending+on+the+size+of+the+food.%3C%2Fli%3E%3Cli%3EPreheat+the+broiler+to+high.%3C%2Fli%3E%3Cli%3ESpray+a+small+8+inch+x+8+inch+baking+dish+with+non-stick+cooking+spray.%3C%2Fli%3E%3Cli%3EDrain+the+potatoes+and+carrots+and+put+in+a+food+processor+%28a+blender+will+not+work%29.%3C%2Fli%3E%3Cli%3EAdd+the+egg%2C+3+tbsp+%2845+mL%29+Asiago+cheese%2C+sour+cream%2C+mustard%2C+and+cayenne+and+puree+until+smooth.%3C%2Fli%3E%3Cli%3ESpoon+into+the+baking+dish+and+sprinkle+with+the+remaining+1+tbsp+%2815+mL%29+Asiago+cheese.%3C%2Fli%3E%3Cli%3EBroil+2+to+3+minutes+or+until+golden+brown.%3C%2Fli%3E%3C%2Fol%3E		110	35	4	2	0	40	290	14	2	2	4	1	0
936	1/31/2011 08:30	5/22/2012 05:34			Spinach Fettuccini and Cheese Casserole	http://www.orberacoach.ca/administrator/components/com_recipe/images/936.jpg		0	45 minutes	6	This meat-free casserole was a favorite of my kids. What kid doesn't like noodles and cheese? They didn't even know they were eating cottage cheese. The kids are grown and gone and I am still making this dish. Spinach noodles taste pretty much like regular egg noodles so don't expect a strong spinach taste. I have made this with regular egg noodles but the green noodles look more appealing. This is one of my go-to recipes because I usually have all the ingredients on hand.&nbsp;&nbsp; Vicki	%3Cul%3E%3Cli%3E6+oz+%28170+g%29+dry+spinach+fettuccini%3C%2Fli%3E%3Cli%3E1+cup+%28250+mL%29+sliced+onion%3C%2Fli%3E%3Cli%3E%26frac14%3B+cup+%2850+mL%29+chopped+green+pepper%3C%2Fli%3E%3Cli%3E1+tbsp+%2815+mL%29+butter%3C%2Fli%3E%3Cli%3E1+cup+%28250+mL%29+low+fat+cottage+cheese%3C%2Fli%3E%3Cli%3E%26frac12%3B+cup+%28125+mL%29+light+sour+cream%3C%2Fli%3E%3Cli%3E1+tbsp+%2815+mL%29+Worcestershire+sauce%3C%2Fli%3E%3Cli%3E%26frac14%3B+tsp+%281+mL%29+salt%3C%2Fli%3E%3Cli%3E%26frac14%3B+tsp+%281+mL%29+pepper%3C%2Fli%3E%3Cli%3E%26frac14%3B+tsp+%281+mL%29+garlic+powder%3C%2Fli%3E%3Cli%3E1+cup+%28250+mL%29+reduced+fat+shredded+cheddar+cheese%2C+divided%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3EPreheat+oven+to+350%26deg%3BF+%28180%26deg%3BC%29.%3C%2Fli%3E%3Cli%3ECook+fettuccini+according+to+package+directions.+Drain+and+set+aside.%3C%2Fli%3E%3Cli%3EIn+a+medium+pan%2C+melt+butter%3B+saut%26eacute%3B+onion+and+green+pepper+until+tender.+Remove+from+heat.%3C%2Fli%3E%3Cli%3EMix+fettuccini+with+cottage+cheese%2C+sour+cream%2C+salt%2C+pepper%2C+garlic+powder%2C+and+3%2F4+cup+%28175+mL%29+shredded+cheddar+cheese.+Stir+in+onions+and+green+pepper.%3C%2Fli%3E%3Cli%3EPut+mixture+into+1-1%2F2+qt.+%281-1%2F2+L%29+casserole+dish.+Sprinkle+with+remaining+1%2F4+cup+%2850+mL%29+cheddar+cheese.%3C%2Fli%3E%3Cli%3ECover+and+bake+for+25+minutes.+Remove+cover+and+bake+for+an+additional+15+minutes%3C%2Fli%3E%3C%2Fol%3E		220	55	6	4	0	20	400	26	2	5	15	1	0
939	2/1/2011 02:00	5/23/2012 09:48			Shrimp with Feta and Fennel			0	15 minutes	4	"If you aren't familiar with fresh fennel, it's time to give it a try. You'll find it in the fresh produce department. It has a large, white bulb on the bottom with long celery-like green stalks that have feathery leaves. The bulb is the edible part of the vegetable and has a licorice or anise taste. One of the wonderful things about fennel is that blends well with so many foods and the flavor varies with the food pairing."	%3Cul%3E%3Cli%3E12+raw+jumbo+shrimp%2C+peeled+and+deveined%3C%2Fli%3E%3Cli%3E2+tbsp+%2830+mL%29+lemon+juice%2C+divided%3C%2Fli%3E%3Cli%3E%26frac14%3B+tsp+%281+mL%29+salt%3C%2Fli%3E%3Cli%3E1+tbsp+%2815+mL%29+extra-virgin+olive+oil%3C%2Fli%3E%3Cli%3E1+medium+bulb+fennel%2C+cored+and+finally+chopped%3C%2Fli%3E%3Cli%3E5+green+onions%2C+thinly+sliced%3C%2Fli%3E%3Cli%3E1+small+jalapeno%2C+seeded+and+minced%3C%2Fli%3E%3Cli%3E%26frac12%3B+cup+%28125+mL%29+dry+white+wine%3C%2Fli%3E%3Cli%3E%26frac12%3B+cup+%28125+mL%29+crumbled+feta+cheese%3C%2Fli%3E%3Cli%3Efresh+ground+pepper%2C+to+taste%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3EToss+shrimp+with+1+tbsp+%2815+mL%29+lemon+juice+in+a+medium+bowl+and+sprinkle+with+salt.%3C%2Fli%3E%3Cli%3EHeat+oil+in+a+large+skillet+over+medium+heat.%3C%2Fli%3E%3Cli%3EAdd+fennel%2C+green+onions+and+jalapeno+and+cook%2C+stirring%2C+until+soft+and+beginning+to+brown%2C+3+to+5+minutes.%3C%2Fli%3E%3Cli%3EPour+in+wine.+Cook%2C+stirring%2C+for+1+minute.%3C%2Fli%3E%3Cli%3EPlace+the+shrimp+on+top+of+the+fennel+mixture%2C+cover+and+cook+until+the+shrimp+are+pink+and+just+cooked+through%2C+3+to+4+minutes.+Remove+from+the+heat.%3C%2Fli%3E%3Cli%3ETransfer+the+shrimp+to+a+plate.%3C%2Fli%3E%3Cli%3EAdd+the+remaining+1+tbsp+%2815+mL%29+lemon+juice%2C+feta+and+pepper+to+the+pan+and+stir+until+the+cheese+begins+to+melt%2C+about+1+minute.%3C%2Fli%3E%3Cli%3EServe+the+shrimp+on+top+of+the+fennel+mixture.%3C%2Fli%3E%3C%2Fol%3E%3Cp%3ENutrition+Note%3A+%26%238531%3B+cup+%2875+mL%29+fennel+mixture+and+three+shrimp+equals+1+serving.%3C%2Fp%3E		160	70	8	4	0	65	450	8	2	2	9	1	0
940	2/1/2011 04:27	7/11/2012 12:11			Mexi Turkey Tortilla Soup			0	30 minutes	8	"There are a lot of tortilla soup recipes out there but we are partial to ours. It's like an enchilada in a bowl. We don't deep fry the tortillas as called for in some tortilla soup recipes. We use them as thickener for the creamy base. After pureeing the base, the turkey and corn are added for texture. Serve this with a fresh, green garden salad."	%3Cul%3E%3Cli%3E1+tbsp+%2815+mL%29+olive+oil%3C%2Fli%3E%3Cli%3E1+cup+%28250+mL%29+chopped+onion%3C%2Fli%3E%3Cli%3E2+tbsp+%2830+mL%29+minced+garlic%3C%2Fli%3E%3Cli%3EThree+6-inch+corn+tortillas%2C+cut+into+1+inch+pieces%3C%2Fli%3E%3Cli%3EOne+14+oz+%28398+mL%29+can+no+salt+aded+diced+tomatoes%3C%2Fli%3E%3Cli%3E4+cups+%281+L%29+low+sodium+chicken+broth%3C%2Fli%3E%3Cli%3E1+tsp+%285+mL%29+ground+cumin%3C%2Fli%3E%3Cli%3E1+tsp+%285mL%29+ground+coriander%3C%2Fli%3E%3Cli%3E1+tsp+%285+mL%29+dried+oregano%3C%2Fli%3E%3Cli%3E12+oz+%28340+g%29+cooked+ground+or+shredded+turkey%3C%2Fli%3E%3Cli%3E1+cup+%28250+mL%29+frozen+corn+kernels%3C%2Fli%3E%3Cli%3E%26frac12%3B+cup+%28125+mL%29+fat+free+half+and+half%3C%2Fli%3E%3Cli%3E1+cup+%28250+mL%29+shredded+Monterey+jack+cheese%3C%2Fli%3E%3Cli%3E2+tbsp+%2830+mL%29+fresh+lime+juice%3C%2Fli%3E%3Cli%3E%26frac14%3B+cup+%2850+mL%29+chopped+fresh+cilantro%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3EHeat+oil+in+a+large+saucepan+over+medium+high+heat.%3C%2Fli%3E%3Cli%3EAdd+the+onions+and+garlic+and+saut%26eacute%3B+for+3+minutes.%3C%2Fli%3E%3Cli%3EStir+in+the+tortilla+pieces+and+saut%26eacute%3B+until+they+are+no+longer+crisp.%3C%2Fli%3E%3Cli%3EAdd+the+tomatoes%2C+broth%2C+and+spices+and+bring+to+a+boil.+Remove+from+the+heat+and+let+cool+for+5+minutes.%3C%2Fli%3E%3Cli%3EPuree+soup+in+batches+in+a+blender+and+return+to+the+saucepan.+Be+sure+to%26nbsp%3B+puree+in+small+batches+to+prevent+the+soup+from+leaking+from+the+top.%3C%2Fli%3E%3Cli%3EAdd+the+turkey%2C+corn%2C+and+fat+free+half+and+half.+Bring+to+a+boil+and+simmer+for+5+minutes%2C+or+until+the+soup+begins+to+thicken.%3C%2Fli%3E%3Cli%3EReduce+heat+to+medium+and+sprinkle+in+cheese+and+stir+until+melted.+Add+lime+juice.%3C%2Fli%3E%3Cli%3ETop+with+cilantro+and+fat+free+sour+cream+if+desired.%3C%2Fli%3E%3C%2Fol%3E		220	70	8	4	0	50	180	16	1	3	20	1	0
932	2/1/2011 04:35	5/24/2012 02:18	cranberry sauce	cranberry sauce	Applesauce with Cranberries	http://www.orberacoach.ca/administrator/components/com_recipe/images/932.jpg		0	30 minutes	12	"Fresh cranberries are available only in the fall, usually October-December. If you want to cook this throughout the year, you can buy fresh cranberries and freeze them in the package for up to nine months.&nbsp; Apples are available year round but since they are at their best during the fall harvest, these two fruits pair at their peak of freshness. We recommend making this with Granny Smith apples but you could substitute Braeburn or Jonathan apples."	%3Cul%3E%3Cli%3E6+large+Granny+Smith+Apples%2C+peeled+and+cored%3C%2Fli%3E%3Cli%3E1+cup+%28250+mL%29+fresh+cranberries%3C%2Fli%3E%3Cli%3E%26%238532%3B+cup+%28150+mL%29+water%3C%2Fli%3E%3Cli%3E2+tsp+%2810+mL%29+ground+cinnamon%3C%2Fli%3E%3Cli%3E1+tsp+%285mL%29+ground+nutmeg%3C%2Fli%3E%3Cli%3E%26frac14%3B+tsp+%281mL%29+ground+cloves%3C%2Fli%3E%3Cli%3E%26frac34%3B+cup+%28175mL%29+%2ASplenda%26reg%3B%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3EPlace+apples%2C+cranberries+and+water+into+a+large+pot.%3C%2Fli%3E%3Cli%3EBring+to+a+slow+simmer%2C+and+simmer+for+30+minutes%2C+or+until+apples+are+soft.%3C%2Fli%3E%3Cli%3EPush+apple+mixture+through+a+strainer.%3C%2Fli%3E%3Cli%3EAdd+cinnamon%2C+nutmeg%2C+cloves%2C+and+Splenda%2C+and+stir+well.%3C%2Fli%3E%3Cli%3EChill+and+serve.%3C%2Fli%3E%3C%2Fol%3E%3Cp+style%3D%22margin-left%3A+18pt%3B%22%3E%2AAdd+more+Splenda%26reg%3B+to+make+sweeter.%3C%2Fp%3E		60	0	0	0	0	0	0	16	3	10	0	1	0
929	2/9/2011 04:36	5/24/2012 02:37	cream of wheat	cream of wheat	Vanilla Berry Cream of Wheat	http://www.orberacoach.ca/administrator/components/com_recipe/images/929.jpg		0	5 minutes	4	"Did you know that Cream of Wheat is a brand name for farina and was first manufactured about 120 years ago in North Dakota? The ground wheat kernels are bland-tasting by themselves so we've added super food berries. We also like to cook our hot cereals with milk rather than water. The milk adds protein and calcium to the meal, plus we like it better cooked with milk."	%3Cul%3E%3Cli%3E2+cups+%28500+mL%29+fat+free+milk%3C%2Fli%3E%3Cli%3E%26frac14%3B+tsp+%281+mL%29+salt%3C%2Fli%3E%3Cli%3E%26%238531%3B+cup+%2875+mL%29+cream+of+wheat%3C%2Fli%3E%3Cli%3E%26frac14%3B+cup+%2850+mL%29+fresh+raspberries%3C%2Fli%3E%3Cli%3E%26frac14%3B+cup+%2850+mL%29+fresh+blueberries%3C%2Fli%3E%3Cli%3E2+tbsp+%2830+mL%29+fat+free+half+and+half%3C%2Fli%3E%3Cli%3E2+tsp+%2810+mL%29+sugar+substitute%3C%2Fli%3E%3Cli%3E%26frac14%3B+tsp+%281+mL%29+vanilla+extract%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3EAdd+milk+to+a+small+pot+and+bring+to+a+boil.%3C%2Fli%3E%3Cli%3EAdd+salt+slowly+stir+in+the+cream+of+wheat.%3C%2Fli%3E%3Cli%3EReduce+to+low+and+let+cook+for+3+minutes+or+until+thickened+uncovered%3C%2Fli%3E%3Cli%3ERemove+from+heat+and+add+berries%2C+half+and+half%2C+sugar+substitute+and+the+vanilla+extract.%26nbsp%3B%3C%2Fli%3E%3Cli%3EMix+well+and+serve.%3C%2Fli%3E%3C%2Fol%3E		110	0	0	0	0	0	240	21	1	8	0	1	0
952	2/20/2011 10:11	5/26/2012 07:08	 lamb Vindaloo	 lamb vindaloo	Lamb Vindaloo			0	1 hour	8	"Vindaloos are hot, spicy Indian dishes usually made with chicken or lamb. The spice blend can be quite hot but we've toned it down for Western tastes. Instead of using a commercially blended curry powder, our recipe features a blend of traditional east Indian spices. One of the spices that is almost always found in a vindaloo is tamarind. It is a long pod fruit that is found in various forms in the market. You will want to use the ground powder for this recipe. If you are new to Indian cuisine and aren't sure about the heat of the recipe, use a bit less of the tamarind, cumin, mustard, tumeric, and cayenne pepper. Vindaloos are traditionally served over rice. This recipe pairs well with our Banana Chutney."	%3Cul%3E%3Cli%3E2+pounds+%281+kg%29+boneless+loin+of+lamb+cut+into+1+inch+cubes%3C%2Fli%3E%3Cli%3E3+tbsp+%2845+mL%29+cider+vinegar%3C%2Fli%3E%3Cli%3E2+tsp+%2810+mL%29+ground+tamarind%3C%2Fli%3E%3Cli%3Esalt+to+taste%3C%2Fli%3E%3Cli%3E1+tbsp+%2815+mL%29+canola+oil%3C%2Fli%3E%3Cli%3E1+large+white+onion%2C+quartered%3C%2Fli%3E%3Cli%3E6+garlic+clove%3C%2Fli%3E%3Cli%3E2+tbsp+%2830+mL%29+chopped+fresh+ginger+root%3C%2Fli%3E%3Cli%3E2+tbsp+%2830+mL%29+canola+oil%3C%2Fli%3E%3Cli%3E2+cups+%28500+mL%29+thinly+sliced+onions%3C%2Fli%3E%3Cli%3E1+tsp+%285+mL%29+ground+cumin%3C%2Fli%3E%3Cli%3E1+tsp+%285+mL%29+ground+mustard%3C%2Fli%3E%3Cli%3E2+tsp+%2810+mL%29+turmeric%3C%2Fli%3E%3Cli%3E%26frac12%3B%26nbsp%3B+tsp+%282+mL%29+cayenne+pepper%3C%2Fli%3E%3Cli%3E1+tbsp+%2815+mL%29+paprika%3C%2Fli%3E%3Cli%3E1+tsp+%285+mL%29+ground+cinnamon%3C%2Fli%3E%3Cli%3Ehot+water%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3ECut+lamb+into+%26frac34%3B+inch+cubes.%3C%2Fli%3E%3Cli%3EPlace+lamb+in+a+nonmetallic+bowl+with+the+vinegar%2C+tamarind+and+salt.%3C%2Fli%3E%3Cli%3EMarinade+in+refrigerator+for+at+least+8+hours.%3C%2Fli%3E%3Cli%3EPut+1+tbsp+%2815+mL%29+oil%2C+onion%2C+garlic+and+ginger+in+a+food+processor+and+puree.%3C%2Fli%3E%3Cli%3EHeat+2+tbsp+%2830+mL%29+oil+in+large+skillet+over+medium-high+heat.%3C%2Fli%3E%3Cli%3EAdd+onions+and+saute+until+they+are+caramel+brown%2C+stirring+constantly+to+avoid+burning.%3C%2Fli%3E%3Cli%3E%26nbsp%3BAdd+the+puree.+Reduce+the+heat+and+add+cumin%2C+mustard%2C+turmeric%2C+red+pepper%2C+paprika%2C+and+cinnamon.%3C%2Fli%3E%3Cli%3EWhen+the+spices+begin+to+sizzle+and+turn+dark+%28about+15+seconds%29%2C+add+the+lamb%3B+reserve+the+marinade.%3C%2Fli%3E%3Cli%3ECook+lamb+until+slightly+seared+%28about+10+minutes%29.%3C%2Fli%3E%3Cli%3EAdd+water+to+the+marinade+to+make+2%26frac12%3B+cups+%28625+mL%29+liquid%3B+add+to+pan+and+bring+to+a+boil%2C+then+lower+the+heat+and+simmer%2C+partially+covered%2C+until+meat+is+very+tender+%28about+30+minutes%29.%3C%2Fli%3E%3C%2Fol%3E		240	120	13	4	0	75	90	6	1	2	25	1	0
928	2/22/2011 05:45	7/12/2012 04:51	grits	grits	Cheesy Grits	http://www.orberacoach.ca/administrator/components/com_recipe/images/928.jpg		0	20 minutes	4	"This traditional dish of the South is served for mostly breakfast.&nbsp; However, I like these grits for lunch and dinner as well.&nbsp; Your grits will be even creamier with the cheese stirred in.&nbsp; Grits are made from corn, milled fine, and then dried until ready to cook.&nbsp; Instant grits are not the same because they are cooked, dehydrated, and then reconstituted when liquid is added to the grits.&nbsp; I prefer to get non-instant grits. It&rsquo;s worth the cook time. As for white or yellow grits, they taste almost exactly the same.&nbsp;"	%3Cul%3E%3Cli%3E3+%26frac12%3B+cups+%28875+mL%29+fat+free+milk%3C%2Fli%3E%3Cli%3E%26frac14%3B+tsp+%281mL%29+salt%3C%2Fli%3E%3Cli%3E%26frac14%3B+tsp+%281mL%29+pepper%3C%2Fli%3E%3Cli%3E%26frac34%3B+cup+%28175+mL%29+old+fashion+grits+%28not+instant%29%3C%2Fli%3E%3Cli%3E1%2F3+cup+%2875+mL%29+shredded+low+fat+cheddar+cheese%3C%2Fli%3E%3Cli%3EHot+sauce+to+your+taste%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3EAdd+milk+to+a+small+pot+and+bring+to+a+boil.%3C%2Fli%3E%3Cli%3EAdd+salt+and+pepper+to+water+and+slowly+stir+in+the+grits.%3C%2Fli%3E%3Cli%3EReduce+to+low+and+let+cook+for+15+to+20+minutes+or+until+thickened+covered.%3C%2Fli%3E%3Cli%3ERemove+from+heat+and+add+cheese.%26nbsp%3B+Stir+until+cheese+has+melted.%3C%2Fli%3E%3Cli%3EServe+topped+with+hot+sauce.%3C%2Fli%3E%3C%2Fol%3E%3Cp%3E%3Cbr+%2F%3E%3Cbr+%2F%3E%26nbsp%3B%3C%2Fp%3E		200	10	1	1	0	5	290	34	1	11	12	1	0
956	3/1/2011 03:34	5/24/2012 02:44	 sweet red cabbage	sweet red cabbage	Red Cabbage and Apple Saute	http://www.orberacoach.ca/administrator/components/com_recipe/images/956.jpg		0	15 minutes	6	"I was invited to a friend's house for dinner and she served this cabbage with pork roast. It was so delicious I asked her if she would share her recipe with us. Thank you Laurie!Cabbages are considered a cruciferous vegetable and are nutrient-rich, cancer preventing, and anti-inflammatory foods.&nbsp; This is because they are high in phytonutrients and red cabbage, because of its color, is the highest in phytonutrients. Short cooking time provides the most cancer-prevention benefits. This vegetable is low in calories, fat, cholesterol, and sodium while an excellent source of vitamin C and fiber.&nbsp; Vicki"	%3Cul%3E%3Cli%3E1+tbsp+%2815+mL%29+olive+oil%3C%2Fli%3E%3Cli%3E2+cloves+garlic%2C+minced%3C%2Fli%3E%3Cli%3E3+tbsp+%2845+mL%29+apple+cider+vinegar%3C%2Fli%3E%3Cli%3E1%26nbsp%3B+small+head+red+cabbage%2C+cut+into+%26frac12%3B+inch+pieces%3C%2Fli%3E%3Cli%3E1+sweet+onion%2C+cut+into+%26frac14%3B+inch+dice%3C%2Fli%3E%3Cli%3E1+granny+smith+apple%2C+peeled%2C+cored%2C+and+sliced%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3EHeat+oil+in+a+large+saut%26eacute%3B+pan+over+medium+high+heat.%3C%2Fli%3E%3Cli%3EAdd+garlic%2C+onion%2C+and+vinegar%3B+saut%26eacute%3B+for+1+minute.%3C%2Fli%3E%3Cli%3ETurn+heat+to+medium+and+add+cabbage+and+cover+stirring+occasionally+until+cabbage+is+soft+%28approx+10+minutes%29%3C%2Fli%3E%3Cli%3E%26nbsp%3BUncover+and+add+thinly+sliced+apples+and+saut%26eacute%3B+an+additional+2+minutes.%26nbsp%3B+The+apple+should+still+have+a+slight+crunch.%3C%2Fli%3E%3Cli%3EServe.%3C%2Fli%3E%3C%2Fol%3E		90	0	3	0	0	0	30	16	3	10	2	1	0
957	3/1/2011 03:40	6/12/2012 10:18	 pineapple coleslaw	 pineapple coleslaw	Pineapple Cabbage	http://www.orberacoach.ca/administrator/components/com_recipe/images/957.jpg		0	30 minutes	6	"I first learned to make this dish from my mom.&nbsp; The summers are hot and humid in South Florida and Floridians find ways to help keep themselves cool.&nbsp; So when we would go the beach and unpack our food, this ice cold pineapple slaw was the dish everyone went to first.&nbsp; The pineapple in this dish is refreshing and help adds sweetness to this otherwise boring coleslaw.&nbsp;&nbsp;"	%3Cul%3E%3Cli%3E1+pound+%281%2F2+kg%29+shredded+cabbage%3C%2Fli%3E%3Cli%3E%26frac14%3B+cup+%2850+mL%29+shredded+carrots%3C%2Fli%3E%3Cli%3E1+cup+%28250+mL%29+crushed%2C+canned+in+juice+pineapple%3C%2Fli%3E%3Cli%3E%26frac14%3B+cup+%2850+mL%29+light+mayonnaise%3C%2Fli%3E%3Cli%3E2+tbsp+%2830+mL%29+light+sour+cream%3C%2Fli%3E%3Cli%3E2+tbsp+%2830+mL%29+sugar+substitute%3C%2Fli%3E%3Cli%3E%26frac12%3B+tsp+%282+mL%29+celery+seed%3C%2Fli%3E%3Cli%3E%26frac14%3B+tsp+%281+mL%29+salt%3C%2Fli%3E%3Cli%3E%26frac14%3B+tsp+%281+mL%29+black+pepper%3C%2Fli%3E%3C%2Ful%3E	%3Cp+style%3D%22margin-left%3A+18pt%3B%22%3E1.%26nbsp%3BPlace+all+ingredients+into+a+large+bowl+and+mix+well.%3C%2Fp%3E%3Cp+style%3D%22margin-left%3A+18pt%3B%22%3E2.%26nbsp%3BRefrigerate+for+2+hours+mix+well+and+serve.%3C%2Fp%3E		80	0	4	1	0	5	200	11	2	6	2	1	0
961	3/14/2011 02:12	7/12/2012 04:48	"Recipes, tossed salad"	"Recipes, tossed salad"	Spring Tossed Salad			0	15 minutes	6	"This salad is a meal in itself with boiled eggs, bacon, fruit, and spinach.&nbsp; We especially like the sweet and tangy mustard dressing.&nbsp; Spinach leaves are denser than most lettuce leaves and because of this the spinach needs a more flavorful salad dressing.&nbsp;"	%3Cul%3E%3Cli%3E2+hard+boiled+eggs%2C+chopped%3C%2Fli%3E%3Cli%3E3+slices+bacon+cooked+crisp+and+chopped%3C%2Fli%3E%3Cli%3E5+cups+%281+L+%2B+250+mL%29+fresh+spinach%2C+rinsed+and+torn+into+bite-size+pieces%3C%2Fli%3E%3Cli%3E%26frac12%3B+cup+%28125+mL%29+thinly+sliced+fresh+mushrooms%3C%2Fli%3E%3Cli%3E1+cup+%28250+mL%29+sliced+fresh+strawberries%3C%2Fli%3E%3Cli%3E%26frac14%3B+%26nbsp%3Bcup+%2850+mL%29+thinly+sliced+onion%3C%2Fli%3E%3Cli%3E1+kiwi%2C+sliced%3C%2Fli%3E%3Cli%3E%26frac12%3B+mandarin+orange%2C+peeled+and+segmented%3C%2Fli%3E%3C%2Ful%3E%3Cp%3E%3Cstrong%3ESweet+and+Tangy+Mustard+Salad+Dressing%3C%2Fstrong%3E%3C%2Fp%3E%3Cul%3E%3Cli%3E%26frac14%3B+cup+%2850+mL%29+water%3C%2Fli%3E%3Cli%3E2+tbsp+%2830+mL%29+Splenda+brown+sugar%3C%2Fli%3E%3Cli%3E2+tbsp+%2830+mL%29+apple+cider+vinegar%3C%2Fli%3E%3Cli%3E%26frac12%3B+tsp+%282+mL%29+spicy+brown+mustard%3C%2Fli%3E%3Cli%3E1+dash+garlic+powder%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3EIn+a+medium+bowl+combine+all+tossed+salad+items+and+mix+well.%3C%2Fli%3E%3Cli%3EIn+a+small+mixing+bowl+combine+all+salad+dressing+ingredients+and+mix+well.%3C%2Fli%3E%3Cli%3EPlace+salad+dressing+over+tossed+salad+and+mix+well.%3C%2Fli%3E%3Cli%3EServe+immediately.%3C%2Fli%3E%3C%2Fol%3E%3Cp%3E%3Cstrong%3EChef+Note%3A%3C%2Fstrong%3E%26nbsp%3B+Do+not+mix+salad+dressing+with+tossed+salad+until+ready+to+serve+to+keep+the+spinach+from+becoming+soggy.%3C%2Fp%3E		100	0	4	1	0	75	160	13	2	8	5	1	0
